PESO INICIAL;PESO FINAL;CEP INICIAL;CEP FINAL;VALOR DO FRETE;TEMPO DE ENTREGA
;20.00;84200000;84219999;47,58;4
;30.00;84200000;84219999;50,91;4
;40.00;84200000;84219999;56,61;4
;50.00;84200000;84219999;60,57;4
;10.00;84220000;84239999;72,3;13
;20.00;84220000;84239999;83;13
;30.00;84220000;84239999;83;13
;40.00;84220000;84239999;101;13
;50.00;84220000;84239999;101;13
;60.00;84220000;84239999;132;13
;70.00;84220000;84239999;132;13
;80.00;84220000;84239999;165;13
;90.00;84220000;84239999;165;13
;100.00;84220000;84239999;165;13
;5.00;84220000;84239999;40,4;6
;10.00;84220000;84239999;43,23;6
;20.00;84220000;84239999;47,58;6
;30.00;84220000;84239999;50,91;6
;40.00;84220000;84239999;56,61;6
;50.00;84220000;84239999;60,57;6
;10.00;84240000;84249999;72,3;13
;20.00;84240000;84249999;83;13
;30.00;84240000;84249999;83;13
;40.00;84240000;84249999;101;13
;50.00;84240000;84249999;101;13
;60.00;84240000;84249999;132;13
;70.00;84240000;84249999;132;13
;80.00;84240000;84249999;165;13
;90.00;84240000;84249999;165;13
;100.00;84240000;84249999;165;13
;10.00;84250000;84259999;72,3;13
;20.00;84250000;84259999;83;13
;30.00;84250000;84259999;83;13
;40.00;84250000;84259999;101;13
;50.00;84250000;84259999;101;13
;60.00;84250000;84259999;132;13
;70.00;84250000;84259999;132;13
;80.00;84250000;84259999;165;13
;90.00;84250000;84259999;165;13
;100.00;84250000;84259999;165;13
;5.00;84250000;84259999;40,4;6
;10.00;84250000;84259999;43,23;6
;20.00;84250000;84259999;47,58;6
;30.00;84250000;84259999;50,91;6
;40.00;84250000;84259999;56,61;6
;50.00;84250000;84259999;60,57;6
;10.00;84260001;84279999;72,3;13
;20.00;84260001;84279999;83;13
;30.00;84260001;84279999;83;13
;40.00;84260001;84279999;101;13
;50.00;84260001;84279999;101;13
;60.00;84260001;84279999;132;13
;70.00;84260001;84279999;132;13
;80.00;84260001;84279999;165;13
;90.00;84260001;84279999;165;13
;100.00;84260001;84279999;165;13
;5.00;84260001;84279999;40,4;4
;10.00;84260001;84279999;43,23;4
;20.00;84260001;84279999;47,58;4
;30.00;84260001;84279999;50,91;4
;40.00;84260001;84279999;56,61;4
;50.00;84260001;84279999;60,57;4
;10.00;84280000;84284999;72,3;13
;20.00;84280000;84284999;83;13
;30.00;84280000;84284999;83;13
;40.00;84280000;84284999;101;13
;50.00;84280000;84284999;101;13
;60.00;84280000;84284999;132;13
;70.00;84280000;84284999;132;13
;80.00;84280000;84284999;165;13
;90.00;84280000;84284999;165;13
;100.00;84280000;84284999;165;13
;5.00;84280000;84284999;40,4;6
;10.00;84280000;84284999;43,23;6
;20.00;84280000;84284999;47,58;6
;30.00;84280000;84284999;50,91;6
;40.00;84280000;84284999;56,61;6
;50.00;84280000;84284999;60,57;6
;10.00;84285000;84289999;72,3;13
;20.00;84285000;84289999;83;13
;30.00;84285000;84289999;83;13
;40.00;84285000;84289999;101;13
;50.00;84285000;84289999;101;13
;60.00;84285000;84289999;132;13
;70.00;84285000;84289999;132;13
;80.00;84285000;84289999;165;13
;90.00;84285000;84289999;165;13
;100.00;84285000;84289999;165;13
;5.00;84285000;84289999;40,4;6
;10.00;84285000;84289999;43,23;6
;20.00;84285000;84289999;47,58;6
;30.00;84285000;84289999;50,91;6
;40.00;84285000;84289999;56,61;6
;50.00;84285000;84289999;60,57;6
;10.00;84290000;84299999;72,3;13
;20.00;84290000;84299999;83;13
;30.00;84290000;84299999;83;13
;40.00;84290000;84299999;101;13
;50.00;84290000;84299999;101;13
;60.00;84290000;84299999;132;13
;70.00;84290000;84299999;132;13
;80.00;84290000;84299999;165;13
;90.00;84290000;84299999;165;13
;100.00;84290000;84299999;165;13
;5.00;84290000;84299999;40,4;6
;10.00;84290000;84299999;43,23;6
;20.00;84290000;84299999;47,58;6
;30.00;84290000;84299999;50,91;6
;40.00;84290000;84299999;56,61;6
;50.00;84290000;84299999;60,57;6
;10.00;84300000;84319999;72,3;13
;20.00;84300000;84319999;83;13
;30.00;84300000;84319999;83;13
;40.00;84300000;84319999;101;13
;50.00;84300000;84319999;101;13
;60.00;84300000;84319999;132;13
;70.00;84300000;84319999;132;13
;80.00;84300000;84319999;165;13
;90.00;84300000;84319999;165;13
;100.00;84300000;84319999;165;13
;5.00;84300000;84319999;40,4;6
;10.00;84300000;84319999;43,23;6
;20.00;84300000;84319999;47,58;6
;30.00;84300000;84319999;50,91;6
;40.00;84300000;84319999;56,61;6
;50.00;84300000;84319999;60,57;6
;10.00;84320000;84344999;72,3;13
;20.00;84320000;84344999;83;13
;30.00;84320000;84344999;83;13
;40.00;84320000;84344999;101;13
;50.00;84320000;84344999;101;13
;60.00;84320000;84344999;132;13
;70.00;84320000;84344999;132;13
;80.00;84320000;84344999;165;13
;90.00;84320000;84344999;165;13
;100.00;84320000;84344999;165;13
;5.00;84320000;84344999;40,4;6
;10.00;84320000;84344999;43,23;6
;20.00;84320000;84344999;47,58;6
;30.00;84320000;84344999;50,91;6
;40.00;84320000;84344999;56,61;6
;50.00;84320000;84344999;60,57;6
;10.00;84345000;84349999;72,3;13
;20.00;84345000;84349999;83;13
;30.00;84345000;84349999;83;13
;40.00;84345000;84349999;101;13
;50.00;84345000;84349999;101;13
;60.00;84345000;84349999;132;13
;70.00;84345000;84349999;132;13
;80.00;84345000;84349999;165;13
;90.00;84345000;84349999;165;13
;100.00;84345000;84349999;165;13
;5.00;84345000;84349999;40,4;6
;10.00;84345000;84349999;43,23;6
;20.00;84345000;84349999;47,58;6
;30.00;84345000;84349999;50,91;6
;40.00;84345000;84349999;56,61;6
;50.00;84345000;84349999;60,57;6
;10.00;84350000;84399999;72,3;13
;20.00;84350000;84399999;83;13
;30.00;84350000;84399999;83;13
;40.00;84350000;84399999;101;13
;50.00;84350000;84399999;101;13
;60.00;84350000;84399999;132;13
;70.00;84350000;84399999;132;13
;80.00;84350000;84399999;165;13
;90.00;84350000;84399999;165;13
;100.00;84350000;84399999;165;13
;5.00;84350000;84399999;40,4;6
;10.00;84350000;84399999;43,23;6
;20.00;84350000;84399999;47,58;6
;30.00;84350000;84399999;50,91;6
;40.00;84350000;84399999;56,61;6
;50.00;84350000;84399999;60,57;6
;10.00;84400000;84429999;72,3;13
;20.00;84400000;84429999;83;13
;30.00;84400000;84429999;83;13
;40.00;84400000;84429999;101;13
;50.00;84400000;84429999;101;13
;60.00;84400000;84429999;132;13
;70.00;84400000;84429999;132;13
;80.00;84400000;84429999;165;13
;90.00;84400000;84429999;165;13
;100.00;84400000;84429999;165;13
;5.00;84400000;84429999;40,4;4
;10.00;84400000;84429999;43,23;4
;20.00;84400000;84429999;47,58;4
;30.00;84400000;84429999;50,91;4
;40.00;84400000;84429999;56,61;4
;50.00;84400000;84429999;60,57;4
;10.00;84430000;84434999;72,3;13
;20.00;84430000;84434999;83;13
;30.00;84430000;84434999;83;13
;40.00;84430000;84434999;101;13
;50.00;84430000;84434999;101;13
;60.00;84430000;84434999;132;13
;70.00;84430000;84434999;132;13
;80.00;84430000;84434999;165;13
;90.00;84430000;84434999;165;13
;100.00;84430000;84434999;165;13
;5.00;84430000;84434999;40,4;4
;10.00;84430000;84434999;43,23;4
;20.00;84430000;84434999;47,58;4
;30.00;84430000;84434999;50,91;4
;40.00;84430000;84434999;56,61;4
;50.00;84430000;84434999;60,57;4
;10.00;84435000;84449999;72,3;13
;20.00;84435000;84449999;83;13
;30.00;84435000;84449999;83;13
;40.00;84435000;84449999;101;13
;50.00;84435000;84449999;101;13
;60.00;84435000;84449999;132;13
;70.00;84435000;84449999;132;13
;80.00;84435000;84449999;165;13
;90.00;84435000;84449999;165;13
;100.00;84435000;84449999;165;13
;5.00;84435000;84449999;40,4;4
;10.00;84435000;84449999;43,23;4
;20.00;84435000;84449999;47,58;4
;30.00;84435000;84449999;50,91;4
;40.00;84435000;84449999;56,61;4
;50.00;84435000;84449999;60,57;4
;10.00;84450000;84459999;72,3;13
;20.00;84450000;84459999;83;13
;30.00;84450000;84459999;83;13
;40.00;84450000;84459999;101;13
;50.00;84450000;84459999;101;13
;60.00;84450000;84459999;132;13
;70.00;84450000;84459999;132;13
;80.00;84450000;84459999;165;13
;90.00;84450000;84459999;165;13
;100.00;84450000;84459999;165;13
;5.00;84450000;84459999;40,4;6
;10.00;84450000;84459999;43,23;6
;20.00;84450000;84459999;47,58;6
;30.00;84450000;84459999;50,91;6
;40.00;84450000;84459999;56,61;6
;50.00;84450000;84459999;60,57;6
;10.00;84460000;84469999;72,3;13
;20.00;84460000;84469999;83;13
;30.00;84460000;84469999;83;13
;40.00;84460000;84469999;101;13
;50.00;84460000;84469999;101;13
;60.00;84460000;84469999;132;13
;70.00;84460000;84469999;132;13
;80.00;84460000;84469999;165;13
;90.00;84460000;84469999;165;13
;100.00;84460000;84469999;165;13
;5.00;84460000;84469999;40,4;6
;10.00;84460000;84469999;43,23;6
;20.00;84460000;84469999;47,58;6
;30.00;84460000;84469999;50,91;6
;40.00;84460000;84469999;56,61;6
;50.00;84460000;84469999;60,57;6
;10.00;84470000;84499999;72,3;13
;20.00;84470000;84499999;83;13
;30.00;84470000;84499999;83;13
;40.00;84470000;84499999;101;13
;50.00;84470000;84499999;101;13
;60.00;84470000;84499999;132;13
;70.00;84470000;84499999;132;13
;80.00;84470000;84499999;165;13
;90.00;84470000;84499999;165;13
;100.00;84470000;84499999;165;13
;5.00;84470000;84499999;40,4;6
;10.00;84470000;84499999;43,23;6
;20.00;84470000;84499999;47,58;6
;30.00;84470000;84499999;50,91;6
;40.00;84470000;84499999;56,61;6
;50.00;84470000;84499999;60,57;6
;5.00;84500000;84529999;40,4;4
;10.00;84500000;84529999;43,23;4
;20.00;84500000;84529999;47,58;4
;30.00;84500000;84529999;50,91;4
;40.00;84500000;84529999;56,61;4
;50.00;84500000;84529999;60,57;4
;10.00;84500001;84509999;72,3;13
;20.00;84500001;84509999;83;13
;30.00;84500001;84509999;83;13
;40.00;84500001;84509999;101;13
;50.00;84500001;84509999;101;13
;60.00;84500001;84509999;132;13
;70.00;84500001;84509999;132;13
;80.00;84500001;84509999;165;13
;90.00;84500001;84509999;165;13
;100.00;84500001;84509999;165;13
;10.00;84530000;84534999;72,3;13
;20.00;84530000;84534999;83;13
;30.00;84530000;84534999;83;13
;40.00;84530000;84534999;101;13
;50.00;84530000;84534999;101;13
;60.00;84530000;84534999;132;13
;70.00;84530000;84534999;132;13
;80.00;84530000;84534999;165;13
;90.00;84530000;84534999;165;13
;100.00;84530000;84534999;165;13
;5.00;84530000;84534999;40,4;6
;10.00;84530000;84534999;43,23;6
;20.00;84530000;84534999;47,58;6
;30.00;84530000;84534999;50,91;6
;40.00;84530000;84534999;56,61;6
;50.00;84530000;84534999;60,57;6
;10.00;84535000;84549999;72,3;13
;20.00;84535000;84549999;83;13
;30.00;84535000;84549999;83;13
;40.00;84535000;84549999;101;13
;50.00;84535000;84549999;101;13
;60.00;84535000;84549999;132;13
;70.00;84535000;84549999;132;13
;80.00;84535000;84549999;165;13
;90.00;84535000;84549999;165;13
;100.00;84535000;84549999;165;13
;5.00;84535000;84549999;40,4;6
;10.00;84535000;84549999;43,23;6
;20.00;84535000;84549999;47,58;6
;30.00;84535000;84549999;50,91;6
;40.00;84535000;84549999;56,61;6
;50.00;84535000;84549999;60,57;6
;10.00;84550000;84559999;72,3;13
;20.00;84550000;84559999;83;13
;30.00;84550000;84559999;83;13
;40.00;84550000;84559999;101;13
;50.00;84550000;84559999;101;13
;60.00;84550000;84559999;132;13
;70.00;84550000;84559999;132;13
;80.00;84550000;84559999;165;13
;90.00;84550000;84559999;165;13
;100.00;84550000;84559999;165;13
;5.00;84550000;84559999;40,4;6
;10.00;84550000;84559999;43,23;6
;20.00;84550000;84559999;47,58;6
;30.00;84550000;84559999;50,91;6
;40.00;84550000;84559999;56,61;6
;50.00;84550000;84559999;60,57;6
;10.00;84560000;84569999;72,3;13
;20.00;84560000;84569999;83;13
;30.00;84560000;84569999;83;13
;40.00;84560000;84569999;101;13
;50.00;84560000;84569999;101;13
;60.00;84560000;84569999;132;13
;70.00;84560000;84569999;132;13
;80.00;84560000;84569999;165;13
;90.00;84560000;84569999;165;13
;100.00;84560000;84569999;165;13
;5.00;84560000;84569999;40,4;6
;10.00;84560000;84569999;43,23;6
;20.00;84560000;84569999;47,58;6
;30.00;84560000;84569999;50,91;6
;40.00;84560000;84569999;56,61;6
;50.00;84560000;84569999;60,57;6
;10.00;84570000;84599999;72,3;13
;20.00;84570000;84599999;83;13
;30.00;84570000;84599999;83;13
;40.00;84570000;84599999;101;13
;50.00;84570000;84599999;101;13
;60.00;84570000;84599999;132;13
;70.00;84570000;84599999;132;13
;80.00;84570000;84599999;165;13
;90.00;84570000;84599999;165;13
;100.00;84570000;84599999;165;13
;5.00;84570000;84599999;40,4;6
;10.00;84570000;84599999;43,23;6
;20.00;84570000;84599999;47,58;6
;30.00;84570000;84599999;50,91;6
;40.00;84570000;84599999;56,61;6
;50.00;84570000;84599999;60,57;6
;5.00;84600000;84614999;28,16;4
;10.00;84600000;84614999;30,13;4
;20.00;84600000;84614999;32,09;4
;30.00;84600000;84614999;34,34;4
;40.00;84600000;84614999;38,08;4
;50.00;84600000;84614999;40,74;4
;10.00;84600001;84614999;72,3;13
;20.00;84600001;84614999;83;13
;30.00;84600001;84614999;83;13
;40.00;84600001;84614999;101;13
;50.00;84600001;84614999;101;13
;60.00;84600001;84614999;132;13
;70.00;84600001;84614999;132;13
;80.00;84600001;84614999;165;13
;90.00;84600001;84614999;165;13
;100.00;84600001;84614999;165;13
;10.00;84615000;84619999;72,3;13
;20.00;84615000;84619999;83;13
;30.00;84615000;84619999;83;13
;40.00;84615000;84619999;101;13
;50.00;84615000;84619999;101;13
;60.00;84615000;84619999;132;13
;70.00;84615000;84619999;132;13
;80.00;84615000;84619999;165;13
;90.00;84615000;84619999;165;13
;100.00;84615000;84619999;165;13
;5.00;84615000;84619999;28,16;6
;10.00;84615000;84619999;30,13;6
;20.00;84615000;84619999;32,09;6
;30.00;84615000;84619999;34,34;6
;40.00;84615000;84619999;38,08;6
;50.00;84615000;84619999;40,74;6
;10.00;84620000;84629999;72,3;13
;20.00;84620000;84629999;83;13
;30.00;84620000;84629999;83;13
;40.00;84620000;84629999;101;13
;50.00;84620000;84629999;101;13
;60.00;84620000;84629999;132;13
;70.00;84620000;84629999;132;13
;80.00;84620000;84629999;165;13
;90.00;84620000;84629999;165;13
;100.00;84620000;84629999;165;13
;5.00;84620000;84629999;28,16;6
;10.00;84620000;84629999;30,13;6
;20.00;84620000;84629999;32,09;6
;30.00;84620000;84629999;34,34;6
;40.00;84620000;84629999;38,08;6
;50.00;84620000;84629999;40,74;6
;10.00;84630000;84634999;72,3;13
;20.00;84630000;84634999;83;13
;30.00;84630000;84634999;83;13
;40.00;84630000;84634999;101;13
;50.00;84630000;84634999;101;13
;60.00;84630000;84634999;132;13
;70.00;84630000;84634999;132;13
;80.00;84630000;84634999;165;13
;90.00;84630000;84634999;165;13
;100.00;84630000;84634999;165;13
;5.00;84630000;84634999;28,16;6
;10.00;84630000;84634999;30,13;6
;20.00;84630000;84634999;32,09;6
;30.00;84630000;84634999;34,34;6
;40.00;84630000;84634999;38,08;6
;50.00;84630000;84634999;40,74;6
;10.00;84635000;84639999;72,3;13
;20.00;84635000;84639999;83;13
;30.00;84635000;84639999;83;13
;40.00;84635000;84639999;101;13
;50.00;84635000;84639999;101;13
;60.00;84635000;84639999;132;13
;70.00;84635000;84639999;132;13
;80.00;84635000;84639999;165;13
;90.00;84635000;84639999;165;13
;100.00;84635000;84639999;165;13
;5.00;84635000;84639999;28,16;6
;10.00;84635000;84639999;30,13;6
;20.00;84635000;84639999;32,09;6
;30.00;84635000;84639999;34,34;6
;40.00;84635000;84639999;38,08;6
;50.00;84635000;84639999;40,74;6
;10.00;84640000;84659999;72,3;13
;20.00;84640000;84659999;83;13
;30.00;84640000;84659999;83;13
;40.00;84640000;84659999;101;13
;50.00;84640000;84659999;101;13
;60.00;84640000;84659999;132;13
;70.00;84640000;84659999;132;13
;80.00;84640000;84659999;165;13
;90.00;84640000;84659999;165;13
;100.00;84640000;84659999;165;13
;5.00;84640000;84659999;28,16;6
;10.00;84640000;84659999;30,13;6
;20.00;84640000;84659999;32,09;6
;30.00;84640000;84659999;34,34;6
;40.00;84640000;84659999;38,08;6
;50.00;84640000;84659999;40,74;6
;10.00;84660000;84899999;72,3;13
;20.00;84660000;84899999;83;13
;30.00;84660000;84899999;83;13
;40.00;84660000;84899999;101;13
;50.00;84660000;84899999;101;13
;60.00;84660000;84899999;132;13
;70.00;84660000;84899999;132;13
;80.00;84660000;84899999;165;13
;90.00;84660000;84899999;165;13
;100.00;84660000;84899999;165;13
;10.00;84900000;84919999;72,3;13
;20.00;84900000;84919999;83;13
;30.00;84900000;84919999;83;13
;40.00;84900000;84919999;101;13
;50.00;84900000;84919999;101;13
;60.00;84900000;84919999;132;13
;70.00;84900000;84919999;132;13
;80.00;84900000;84919999;165;13
;90.00;84900000;84919999;165;13
;100.00;84900000;84919999;165;13
;5.00;84900000;84919999;40,4;4
;10.00;84900000;84919999;43,23;4
;20.00;84900000;84919999;47,58;4
;30.00;84900000;84919999;50,91;4
;40.00;84900000;84919999;56,61;4
;50.00;84900000;84919999;60,57;4
;10.00;84920000;84924999;72,3;13
;20.00;84920000;84924999;83;13
;30.00;84920000;84924999;83;13
;40.00;84920000;84924999;101;13
;50.00;84920000;84924999;101;13
;60.00;84920000;84924999;132;13
;70.00;84920000;84924999;132;13
;80.00;84920000;84924999;165;13
;90.00;84920000;84924999;165;13
;100.00;84920000;84924999;165;13
;5.00;84920000;84924999;40,4;4
;10.00;84920000;84924999;43,23;4
;20.00;84920000;84924999;47,58;4
;30.00;84920000;84924999;50,91;4
;40.00;84920000;84924999;56,61;4
;50.00;84920000;84924999;60,57;4
;10.00;84925000;84929999;72,3;13
;20.00;84925000;84929999;83;13
;30.00;84925000;84929999;83;13
;40.00;84925000;84929999;101;13
;50.00;84925000;84929999;101;13
;60.00;84925000;84929999;132;13
;70.00;84925000;84929999;132;13
;80.00;84925000;84929999;165;13
;90.00;84925000;84929999;165;13
;100.00;84925000;84929999;165;13
;5.00;84925000;84929999;40,4;4
;10.00;84925000;84929999;43,23;4
;20.00;84925000;84929999;47,58;4
;30.00;84925000;84929999;50,91;4
;40.00;84925000;84929999;56,61;4
;50.00;84925000;84929999;60,57;4
;10.00;84930000;84934999;72,3;13
;20.00;84930000;84934999;83;13
;30.00;84930000;84934999;83;13
;40.00;84930000;84934999;101;13
;50.00;84930000;84934999;101;13
;60.00;84930000;84934999;132;13
;70.00;84930000;84934999;132;13
;80.00;84930000;84934999;165;13
;90.00;84930000;84934999;165;13
;100.00;84930000;84934999;165;13
;5.00;84930000;84934999;40,4;4
;10.00;84930000;84934999;43,23;4
;20.00;84930000;84934999;47,58;4
;30.00;84930000;84934999;50,91;4
;40.00;84930000;84934999;56,61;4
;50.00;84930000;84934999;60,57;4
;10.00;84935000;84939999;72,3;13
;20.00;84935000;84939999;83;13
;30.00;84935000;84939999;83;13
;40.00;84935000;84939999;101;13
;50.00;84935000;84939999;101;13
;60.00;84935000;84939999;132;13
;70.00;84935000;84939999;132;13
;80.00;84935000;84939999;165;13
;90.00;84935000;84939999;165;13
;100.00;84935000;84939999;165;13
;5.00;84935000;84939999;40,4;4
;10.00;84935000;84939999;43,23;4
;20.00;84935000;84939999;47,58;4
;30.00;84935000;84939999;50,91;4
;40.00;84935000;84939999;56,61;4
;50.00;84935000;84939999;60,57;4
;10.00;84940000;84944999;72,3;13
;20.00;84940000;84944999;83;13
;30.00;84940000;84944999;83;13
;40.00;84940000;84944999;101;13
;50.00;84940000;84944999;101;13
;60.00;84940000;84944999;132;13
;70.00;84940000;84944999;132;13
;80.00;84940000;84944999;165;13
;90.00;84940000;84944999;165;13
;100.00;84940000;84944999;165;13
;5.00;84940000;84944999;40,4;4
;10.00;84940000;84944999;43,23;4
;20.00;84940000;84944999;47,58;4
;30.00;84940000;84944999;50,91;4
;40.00;84940000;84944999;56,61;4
;50.00;84940000;84944999;60,57;4
;10.00;84945000;84949999;72,3;13
;20.00;84945000;84949999;83;13
;30.00;84945000;84949999;83;13
;40.00;84945000;84949999;101;13
;50.00;84945000;84949999;101;13
;60.00;84945000;84949999;132;13
;70.00;84945000;84949999;132;13
;80.00;84945000;84949999;165;13
;90.00;84945000;84949999;165;13
;100.00;84945000;84949999;165;13
;5.00;84945000;84949999;40,4;6
;10.00;84945000;84949999;43,23;6
;20.00;84945000;84949999;47,58;6
;30.00;84945000;84949999;50,91;6
;40.00;84945000;84949999;56,61;6
;50.00;84945000;84949999;60,57;6
;10.00;84950000;84969999;72,3;13
;20.00;84950000;84969999;83;13
;30.00;84950000;84969999;83;13
;40.00;84950000;84969999;101;13
;50.00;84950000;84969999;101;13
;60.00;84950000;84969999;132;13
;70.00;84950000;84969999;132;13
;80.00;84950000;84969999;165;13
;90.00;84950000;84969999;165;13
;100.00;84950000;84969999;165;13
;10.00;84970000;84979999;72,3;13
;20.00;84970000;84979999;83;13
;30.00;84970000;84979999;83;13
;40.00;84970000;84979999;101;13
;50.00;84970000;84979999;101;13
;60.00;84970000;84979999;132;13
;70.00;84970000;84979999;132;13
;80.00;84970000;84979999;165;13
;90.00;84970000;84979999;165;13
;100.00;84970000;84979999;165;13
;5.00;84970000;84979999;40,4;6
;10.00;84970000;84979999;43,23;6
;20.00;84970000;84979999;47,58;6
;30.00;84970000;84979999;50,91;6
;40.00;84970000;84979999;56,61;6
;50.00;84970000;84979999;60,57;6
;10.00;84980000;84989999;72,3;13
;20.00;84980000;84989999;83;13
;30.00;84980000;84989999;83;13
;40.00;84980000;84989999;101;13
;50.00;84980000;84989999;101;13
;60.00;84980000;84989999;132;13
;70.00;84980000;84989999;132;13
;80.00;84980000;84989999;165;13
;90.00;84980000;84989999;165;13
;100.00;84980000;84989999;165;13
;5.00;84980000;84989999;40,4;6
;10.00;84980000;84989999;43,23;6
;20.00;84980000;84989999;47,58;6
;30.00;84980000;84989999;50,91;6
;40.00;84980000;84989999;56,61;6
;50.00;84980000;84989999;60,57;6
;10.00;84990000;84999999;72,3;13
;20.00;84990000;84999999;83;13
;30.00;84990000;84999999;83;13
;40.00;84990000;84999999;101;13
;50.00;84990000;84999999;101;13
;60.00;84990000;84999999;132;13
;70.00;84990000;84999999;132;13
;80.00;84990000;84999999;165;13
;90.00;84990000;84999999;165;13
;100.00;84990000;84999999;165;13
;5.00;84990000;84999999;40,4;4
;10.00;84990000;84999999;43,23;4
;20.00;84990000;84999999;47,58;4
;30.00;84990000;84999999;50,91;4
;40.00;84990000;84999999;56,61;4
;50.00;84990000;84999999;60,57;4
;10.00;85000001;85139999;72,3;13
;20.00;85000001;85139999;83;13
;30.00;85000001;85139999;83;13
;40.00;85000001;85139999;101;13
;50.00;85000001;85139999;101;13
;60.00;85000001;85139999;132;13
;70.00;85000001;85139999;132;13
;80.00;85000001;85139999;165;13
;90.00;85000001;85139999;165;13
;100.00;85000001;85139999;165;13
;5.00;85000001;85107999;40,4;4
;10.00;85000001;85107999;43,23;4
;20.00;85000001;85107999;47,58;4
;30.00;85000001;85107999;50,91;4
;40.00;85000001;85107999;56,61;4
;50.00;85000001;85107999;60,57;4
;5.00;85108000;85108970;28,16;6
;10.00;85108000;85108970;30,13;6
;20.00;85108000;85108970;32,09;6
;30.00;85108000;85108970;34,34;6
;40.00;85108000;85108970;38,08;6
;50.00;85108000;85108970;40,74;6
;10.00;85140000;85144999;72,3;13
;20.00;85140000;85144999;83;13
;30.00;85140000;85144999;83;13
;40.00;85140000;85144999;101;13
;50.00;85140000;85144999;101;13
;60.00;85140000;85144999;132;13
;70.00;85140000;85144999;132;13
;80.00;85140000;85144999;165;13
;90.00;85140000;85144999;165;13
;100.00;85140000;85144999;165;13
;5.00;85140000;85144999;40,4;6
;10.00;85140000;85144999;43,23;6
;20.00;85140000;85144999;47,58;6
;30.00;85140000;85144999;50,91;6
;40.00;85140000;85144999;56,61;6
;50.00;85140000;85144999;60,57;6
;10.00;85145000;85147999;72,3;13
;20.00;85145000;85147999;83;13
;30.00;85145000;85147999;83;13
;40.00;85145000;85147999;101;13
;50.00;85145000;85147999;101;13
;60.00;85145000;85147999;132;13
;70.00;85145000;85147999;132;13
;80.00;85145000;85147999;165;13
;90.00;85145000;85147999;165;13
;100.00;85145000;85147999;165;13
;5.00;85145000;85147999;40,4;6
;10.00;85145000;85147999;43,23;6
;20.00;85145000;85147999;47,58;6
;30.00;85145000;85147999;50,91;6
;40.00;85145000;85147999;56,61;6
;50.00;85145000;85147999;60,57;6
;10.00;85148000;85149999;72,3;13
;20.00;85148000;85149999;83;13
;30.00;85148000;85149999;83;13
;40.00;85148000;85149999;101;13
;50.00;85148000;85149999;101;13
;60.00;85148000;85149999;132;13
;70.00;85148000;85149999;132;13
;80.00;85148000;85149999;165;13
;90.00;85148000;85149999;165;13
;100.00;85148000;85149999;165;13
;5.00;85148000;85149999;40,4;6
;10.00;85148000;85149999;43,23;6
;20.00;85148000;85149999;47,58;6
;30.00;85148000;85149999;50,91;6
;40.00;85148000;85149999;56,61;6
;50.00;85148000;85149999;60,57;6
;10.00;85150000;85154999;72,3;13
;20.00;85150000;85154999;83;13
;30.00;85150000;85154999;83;13
;40.00;85150000;85154999;101;13
;50.00;85150000;85154999;101;13
;60.00;85150000;85154999;132;13
;70.00;85150000;85154999;132;13
;80.00;85150000;85154999;165;13
;90.00;85150000;85154999;165;13
;100.00;85150000;85154999;165;13
;5.00;85150000;85154999;40,4;6
;10.00;85150000;85154999;43,23;6
;20.00;85150000;85154999;47,58;6
;30.00;85150000;85154999;50,91;6
;40.00;85150000;85154999;56,61;6
;50.00;85150000;85154999;60,57;6
;10.00;85155000;85159999;72,3;13
;20.00;85155000;85159999;83;13
;30.00;85155000;85159999;83;13
;40.00;85155000;85159999;101;13
;50.00;85155000;85159999;101;13
;60.00;85155000;85159999;132;13
;70.00;85155000;85159999;132;13
;80.00;85155000;85159999;165;13
;90.00;85155000;85159999;165;13
;100.00;85155000;85159999;165;13
;5.00;85155000;85159999;40,4;6
;10.00;85155000;85159999;43,23;6
;20.00;85155000;85159999;47,58;6
;30.00;85155000;85159999;50,91;6
;40.00;85155000;85159999;56,61;6
;50.00;85155000;85159999;60,57;6
;10.00;85160000;85161999;72,3;13
;20.00;85160000;85161999;83;13
;30.00;85160000;85161999;83;13
;40.00;85160000;85161999;101;13
;50.00;85160000;85161999;101;13
;60.00;85160000;85161999;132;13
;70.00;85160000;85161999;132;13
;80.00;85160000;85161999;165;13
;90.00;85160000;85161999;165;13
;100.00;85160000;85161999;165;13
;10.00;85162000;85167999;72,3;13
;20.00;85162000;85167999;83;13
;30.00;85162000;85167999;83;13
;40.00;85162000;85167999;101;13
;50.00;85162000;85167999;101;13
;60.00;85162000;85167999;132;13
;70.00;85162000;85167999;132;13
;80.00;85162000;85167999;165;13
;90.00;85162000;85167999;165;13
;100.00;85162000;85167999;165;13
;5.00;85162000;85167999;40,4;6
;10.00;85162000;85167999;43,23;6
;20.00;85162000;85167999;47,58;6
;30.00;85162000;85167999;50,91;6
;40.00;85162000;85167999;56,61;6
;50.00;85162000;85167999;60,57;6
;10.00;85168000;85169999;72,3;13
;20.00;85168000;85169999;83;13
;30.00;85168000;85169999;83;13
;40.00;85168000;85169999;101;13
;50.00;85168000;85169999;101;13
;60.00;85168000;85169999;132;13
;70.00;85168000;85169999;132;13
;80.00;85168000;85169999;165;13
;90.00;85168000;85169999;165;13
;100.00;85168000;85169999;165;13
;5.00;85168000;85169999;35,36;6
